Id	EssaySet	essay_score1	essay_score2	EssayText
130	1	3	3	We would word correct safety measures to take,the control,the effect of vinegar,what temperature to store them at,what the identical containers are made of and its size,what type of scale to use to meas it,the amount of vinegar in each container,i more trials
131	1	3	3	In order to replicate this experiment, there are a few more things I need to know. The problem does not state what the four different samples are. Second, I would need to know how much vinegar to pour in each cup. The amount of vinegar could impact the mass. Last, I would need to where to store the samples for the 24 hour period. Different tempuratures might affect the different samples.
135	1	3	3	In order to replicate the lab, the students did you would need to know what materials were need. What kind of area are you going to do the lab in and how much vinegar you need to pour into the samples.
138	1	3	3	After reading the group's procedure, additional information that a would need in order to replicate the experiment are that a need to know the size of the containers that the samples are put in, for they need to be identical. U also need to know tha amount of samples u need to put in each container in order to obtain tha same starting mass the group of students recieved from the samples. Another factor a should know is the amount no vinegar that u pour into the containers concerning the oud example of the experiment. Another good peice of information would be the location where the samples are drying and amount of sunlight.
139	1	3	3	Some additional information needed would be where the containers are to sit. Such as in the sun or in the refrigerator. How much vinegar are we putting into containers and what kind of containers are using?
144	1	3	3	To replicate this  experiment you would also need to know vinergar they used, the size of the cup and the the size of the samples.
146	1	3	3	I would the amount of vinegar that should be put into each cup also should the containers be covered or not? It would be helpful to know what type of containers should the materials be put into.
153	1	3	3	To replicate this experiment, you would need to know the volume of the vinegar in the cup, the temperature of the surroundings, and the exact acidity of the vinegar on the ph scale.
168	1	3	3	To repeat this experiment, I would need to know the four different  samples without knowing that I don't know what I'm testing. I also need to know how much vinegar in each of the 4 cups. I would need to know where to put all of the different containers. I don't know if they need to stay at room temp, cold or not.
174	1	3	3	In order to replicate this experiment, I would need to know additional information such as the four different samples that they used (because I could have choosen metal, carbboard and many other sample materials that they didn't use and would get different results. Also I would also need to know the amount of vinegar to pour because this can caute a major change. Lastly, they might want to tell where to sit the samples while they dry for 30 minutes because if they are sitting in room temp. or by a light source makes a difference too.
182	1	3	3	First, you would need to know exactly how much vinegar to pour into each of the identical containers. You would also need to know what the size and material the container is made out of. Lastly, they should tell you where to leave the containers such as in the sun, in a dry, cold place etc.
188	1	3	3	In order to replicate the experiment, you need to know what the samples are taken of, what size the samples should be, what size the containers should be, and how much vinegar is to be used on each sample.
195	1	3	3	After reading that group's procedure one additional piece of information you would need to replicate that experiment is what the four different samples were. Another thing you would need to know is how much vinegar you should put in with each sample. The last piece of additional information you would need is how big each of the samples should be.
196	1	3	3	The additional information I would need in order to replicate this experiment are the mass of the containers because if you placed the substance in with the sample, in order to find the mass of only the sample, you need to subtract the mass of the container. Also it is necessary to know how much vinegar to mix in with the sample. I also need to know what type of environment to put the samples when I am waiting 24 hours. Lastly, I need to know what type of container to put the samples in because it may have an affect on how the samples react.
199	1	3	3	To replicate the experiment you would need to know the kind of word used. you should also need to know how long you would have to rinse the samples in the distilled water.  The size of the container would be essential as well, so you would know how much vinegar should be used.
204	1	3	3	First, it doesn't tell the amount of vinegar to pour into the four containers. Next, it doesn't say how to allow the samples to sit and dry for 30 minutes, maybe they need a cover for it but we don't know from this information. In addition, there is an information about how they determined the mass.
206	1	3	3	"""1. What kind of """"sample of material"""" are you using. 2. How much vinegar should we put in the containers. 3. They should be more clear about how to rinse each sample."""
209	1	3	3	In order to replicate this experiment ,I would need to know how much vinegar to place in each container.Also I would need to know of each sample was, are solid piece or,n  small or pieces. The greas would need to identify
211	1	3	3	The procedure is missing a few initial details about the experiment. There should be a control of how much vinegar is placed into each cup and the percentage of the vinegar should also be same to each cup. The group should explain more on how the samples will be washed since if they washed them in a jer a sink pieces could chip off, decreasing the mass. The group also needs to be more specific on the containers being used: whether they have atop and if they all are the same color and size.
236	1	3	3	In order to replicate this experiment  I need to know the materials, what kind of sample material, and why are they doing the experiment. How much vinegar rinse or how long
239	1	3	3	The group needs to add into their procedure the specified substances made, limestone, wood, 1 plastic instead of just saying '' different samples''. They also say determine the mass of that substances, but they need to specifically say how to determine the mass (scale).They need to  say how much vinegar rate into the containers and say what kind of containers should be used. Lastly at the end they again need to specify what to weigh the samples with, and how.
241	1	3	3	To replicate the experiment,you would need to know the amount of vinegar in step 2. In step 4, a person would need to know the temperature the 4 'samples' are waiting 24 hours in. In step 3, the procedure states a sample of one material unless the 4 materials were given to the experimenter bit ready the procedure, the actual names of each of the materials should be given. Temperature for step 5 would also be good additional info as well.
245	1	3	3	In order to replicate this experiment i would have to know a few more things. One thing i need to know is the temperature at which they did the experiment. I would also need to know how much vinegar was used in the containers. Lastly, i would need to know the appropriate time for rinsing the samples.
252	1	3	3	They need to state how much vinegar to pour in each container, what kind of samples to use and how much testing needs to be done after 24 hours.
254	1	3	3	1. Firstly, the group could provide more information about the materials such is what they are, how big they are, what category the material needs to be in order to conduct this experiment ^p 2. The group does not explain how much vinegar should be poored into the container- how much is needed? ^p 3. The group does not tell what should be used to take out the sample from the container. Even though this is just vinegar, their procedure does not follow the safety rules of the lab. Goggle inclusion would also be rise.
256	1	3	3	Additional information that you will need in order to replicate the experiment was how much vinegar was put into container. How long do you rinse the samples ? Do the samples stay outside or inside ? Day or night ?
265	1	3	3	There is some additional niformation i would need in order to replicate the experiment, first i would need to know what the four different samples are. Second i would need to know how much vinegar i should pour into the ontainers. Third, i would need to know what type of container i should use. Last, i would need to know where to keep the containers during the 24 hours. These are the things i would need to know to replicate the experiment.
270	1	3	3	The students need to include what the samples were. You can't do an experiment if you don't know what you're testing on. The students should also include the temp. that the containers were stored at for 24 hours. Lastly, they should include how much vinegar was poured into each container. They could've put the same amount or different amount. They could've put little or a lot.
281	1	3	3	To tell the amount vinger you pour into the container, the size of the container, Ho long you rinse the sample off with distilled water. How many times you repeat each sample to get down to a writer mass.
291	1	3	3	First they should list the samples they used. Marble, limestone, wood and plastic in their procedure. They should also mention how much vinegar to pour on each sample to have the same effect. They should have also said to put their containers in same sort of cabinet, as a refrigerator, or somthing. Not just leaving it out of their processes.
302	1	3	3	I would need the amount of vinegar to put in each container. How long to rinse it in water (materials). And what kind of container casinial use.
313	1	3	3	Three pieces of procedure would need to be further explained in order to replicate the experiment. First is how much vinegar should be alloted to each individual cup, as different amounts of the substance may have different effects on the samples. The next bit of info would be the size and shape of all samples, though the mass is given the surface area of each material is not. Third is the conditions that the cups must be put in during the 24 hour wait period. Should they be covered or placed in a concentrated environment ? Factors like this can have a large effect on the experiment.
322	1	3	3	The group should be more specific including the names of the samples(Add rain sample1,2,etc.). They should specify what kind of container to pour the vinegar into in step 2. In step 4, they should say where to put the samples after they have been removed from the container.
325	1	3	3	To replicate this experiment, the reader needs to know what kinds of samples to use, how much vinegar to use and what kinds of containers to use. The procedure is very vague. A scientist would need much more specific information in order to perform the experiment. Therefore the students should specify the marble, limestone, wood + plastic. They should also specify the amount of vinegar needed as well as the type of container that should be used.
327	1	3	3	How much vinegar you pour into the cups. What kind of vinegar you use.What kind of containers you should use.
337	1	3	3	You would need to know how much vinegar should be poured into each of the four containers, you should also know what the acidity of the vinegar is so  that you wouldn't use a stronger or weaker PH level. You would also need to know if you need to incubate the containers so that their environments remain constant.
341	1	3	3	In the procedure, it would be best if they said the amount of vinegar to pour onto the samples and which samples do you use in the sample. Finally, additional information that should be added would be, telling where to keep these samples, where it's cold, room or hot temperature.
342	1	3	3	How much vinegar would you pour in each cup. What temperature would the samples be in,would it be the same or would it be different? how would also need to know if they used the same size cup. These things are all very important information that wasn't included.
344	1	3	3	Some additional information that I would need to replicate this experiment would would be amount of vinegar, size of the containers, and the temperature.
359	1	3	3	I would also have to know how much vinegar to put in the cups as for as (ml). Where do I put the cups in the sun or refridarter, where do I let the samples dry in the open or the outside.
362	1	3	3	After reading the group  procedure the additional information I would need to replicate the experiment is what material are are the 4 different samples make of it is not listed in the procedure,how much vinegar should I pour in each container more or less could affect how much mass has ended ,what shape the sample were in in shape with there surface, we would have  more contact with  the vinegar, ending It RIGHT   and the mass  of the starting material if it was to replicate to experiment or repeat the exactly i would need   know  how much of each sample was used.
365	1	3	3	In order to replicate this experiment, you would need to know what the samples were. Also, step three in their procedure is a little confusing and to replicate this experiment they may want to give a little bit more directions and be more specific. They might also want to say what size containers to use or how much vinegar to add to the container to allow someone also to replicate.
367	1	3	3	In order to replicate the experiment after reading, you will need to know what the 4 different samples are. You will also have to know how much vinegar to pour in each container. You will have to rich what the measure is when you are let it sit for the 24 hours.
390	1	3	3	To replicate this experiment we would need to know what type of samples we are determining the mass for. We would also need to know the amount of vinegar to put in each cup. We would also need to know how to dry them at is by cloth or air drying. And we would need to know the mass of each material before the vinegar.
395	1	3	3	In order to replicate this experiment the type or sample would need to be indicated in the procedure in addition the size of the containers would need to be used. Also the amount of material placed into each containers would need to be indicated.Lastly, the amount of vinegar added into the container should be included.
415	1	3	3	In order to replicate this group's procedure, I would need the following information: ^p 1. When they say in step one that they need to determine the mass of four different samples, they should name and list the samples that they plan on using. ^p 2. In step two when they say to pour vinegar in each of the four separate but identical containers, they should make mention or how much vinegar we should pour in. ^p 3. When they say in step  four that we should rinse each sample with distilled water, how much water should we use and how long should we rinse.
417	1	3	3	In order to replicate, the group students experiment the additional information i would need to  encure, how big the four identical containers were, how big is sample of each four materials that they put into the container where they placed the containers in a warm or cold environment. How much vinegar and the students pour into each container.
421	1	3	3	Some additional information I would need in order to replicate this experiment would be the amount of vinegar poured into each seperate containers. If I did not have the data table, I would also need to be told in the procedure what the four different samples are. It would also be helpful to know what type of containers were used. In order to replicate on experiement, the procedure must be precise and not have any information out, or else the data may come out completely different and not be comperable to the first set of data.
423	1	3	3	In order to repeat the experiment, you would need to know how much vinegar was needed in each container, how big each sample should be and where to store the experiment for 24 hours so that the experiment does not get ruined & due to the sorroundings it was in.
424	1	3	3	You would need a control to look back on, you would need to know how much liquid you would need to fill each container ip with and get the time right. With the days and stuff you would need to know all your materials.
428	1	3	3	Additional information needed in order to replicate this experiment would be the amount of vinegar needed to pour into each of the four separate containers. Also the type of containers that that amount of vinegar should be placed into . Also, although indicated in the data table, the students should put into their procedures the types of the four different samples and the starting amount of each and what form they are in. Should it be poured limestone, a block of wood etc. And also they should indicate how much distilled water to rinse the samples with at the end. All of these additional information would be needed in order to replicate the experiment.
449	1	3	3	This information needs to be added to the procedure in order to replicate the experiment; ^p -Amount of vinegar poured ^p -Identify types of samples used in the procedure ^p -Temperature and ^p -Size of containers_open/closed lid
454	1	3	3	To replicate the experiment you wood need to no what materials they used for the experiment. Also you wood need to no how much vinegar they put in each of the containers. Finally you wood need to no what size the container is so that you can tell how much of the vinegar is tuching it.
458	1	3	3	In order to replicate this experiment, I would first need to know how much vinegar was poured into each container so I don't put in too much or too little. I would also need to know the size of the containers they used because bigger or smaller containers could affect how the vinegar affected the 4 samples and lastly, if I had only looked at the group's procedure, I would need to know what four samples the students used so that I could replicate the experiment. And then, I would need to know where the containers were kept so I could give mine the same amount of light and other things.
461	1	3	3	In order to replicate this experiment, the groups would have to list the 4 different mass samples, if not then a person might use any different mass samples. Also the group would have to list the controlled variables such as the size of each weight sample. Lastly to replicate this experiment the group would have to state how much vinegar they are putting into each containers, to make this procedure replicateable, the group would have to make these change.
464	1	3	3	After reading the group's procedure, in and for me to replicate this experiment, I would find need to know how much vinegar to be poured n each container, the size of each container and how long each sample is to be washed for. Me knowing these three additional sources of information I could successfully replicate this experiment.
466	1	3	3	You would need to know what the four different samples are. Also you need to know how much vinegar to pour into the containers. Lastly, you need to know what temperature to store them at.
467	1	3	3	"""The group's procedure was pretty vague, there were no numeric values such as how much vinegar, and how large the samples are. Also, each sample should be named in the procedure like """"Determine the mass of marble, limestone, wood and plastic samples"""" should be stated in the procedure."""
469	1	3	3	Just based off of the procedure, you would need to know how much vinegar to put into each container as it never a list then correct amount. You'd also need to know what in use as a container, as some may be too large or small to get an accurate result. You'd also need to know the starting mass of each sample, and what the samples are.
499	1	3	3	You would need to know how big of cups to use. How much vinegar was put in each cup and how big of a sample to get.
500	1	3	3	Some additional information that i would need to know to replicate the experiment would be what are the different samples that are used, i would also need to know how much of the sample to weigh, so they are all equall. What type of container should the sample be put into? how should i determine the mass of the different samples? How much vinegar to pour into the samples?.
505	1	3	3	You would need to know the amount of vinigar they added, what kind of containers, and how much or how big each object is.
514	1	3	3	In order to replicate the experiment I would first need to know the amount of vinegar that the samples were placed in. Secondly, I need to know on what I should place the samples on, to allow them to dry. Lastly, to replicate the experiment I need to know the control group and the type of container I should use. Also it would be necessary to know what I should weigh the samples on.
515	1	3	3	In order to repeat this experiment you would need to know what containers the samples were put in , how much vinegar to pour into the containers and where you should let the samples dry off.
516	1	3	3	In order to replicate the experiment, you would also need to know if the containers were covered to ensure that none of the vinegar evaporated. You would also need to know at what temperature the samples in the containers were being kept and that all four were identical. A third additional piece of information you would need to know is what the samples are and you would need to label them. In the procedure the samples' identities are not given.
519	1	3	3	More information would be needed to replicate the experiment. It needs to be explained what the samples are of. It should say how much vinegar to use. Also, it should be stated where to put the samples submerged in vinegar. There should be a control included within the experiment. Directions should be given to calculate the difference in mass.
534	1	3	3	In order to replicate this experiment you would need to know how much vinegar to pour into the containers. You would also need to know what the materials are that you're putting into containers. You also might need to know the size of the identical containers and what kind of containers they are. All these things are essential to replicating this experiment.
537	1	3	3	In order to replicate the experiment you would need to know: ^p  1. How much vinegar to put in each container ^p  2. How much water to use when you rinse each sample use distilled water/ temperature of water as well ^p  3. What temperature to put the samples to sit at when drying. ^p  4. How big the containers are ^p  5. What environment is the experiment taking place in? Hot, warm, freezing, wet etc.
542	1	3	3	Any additional information needed in order to replicate the experiment is what are the four samples that's mass are being determined, where are the containers with the samples going to be kept for the 24 hours and how long the samples need to be rinsed with distilled water.
552	1	3	3	Additional information you would need to replicate this experiment is how much vinger to put in each container. Do you have to fill it or only put it so it reaches the top of the different materials? Also other info would be, what size containers do you need for this experiment. Lastly does it matter the material of the container: glass, metal. Throw away containers.
559	1	3	3	In order to replicate the groups experiment, I would need some additional information.I would need to know what types of samples to use what kind of containers to use and how much vinegar to pour into each container.
565	1	3	3	If you wish to replicate the experiment they would have to show or tell how much of the vinegar is needed, does the samples need to rest on a tray or on a paper towel, and tell the size of each of the samples.
567	1	3	3	In order to replicate this experiment you would need to know what kind of samples to use. One would also have to know how much vinegar is being put in each container. Also, the students should specify what kind of container they are using in order to most closely replicate this.
578	1	3	3	You would need to know that the vinegar is the substance that is being used for the acid rain. You would also need to know what type of materials you need. Another piece of needed information is how much vinegar to pour into each container because the more vinegar added,the stronger it may become and therefore the vinegar would be able to eat away at the samples more. You would also need to know where the containers were placed for the 24 hours (whether they were placed at cool temperature, hot or cold.)
588	1	3	3	In order to replicate the experiment you would need to know how big of a container to use (what it should be able to hold), how much vinegar to pour into each container ( how many ml ), what type of vinegar, what to weigh the samples on (bathroom scale or type of beam balance, maybe electronic?).
593	1	3	3	In order to replicate the experiment, I would need (other than the procedure) what samples to use (what materials), how much vinegar goes into each container and what shape the samples should be in. These pieces of information are important because using too little or too much vinegar will give different results. Using any sample other than the ones listed will give different results due to some materials inability to be changed by acid rain. Finally, the shape is important because the surface area could differ making the vinegar more or less chaotic during 24 hours.
603	1	3	3	Some additional information that you would need in order to replicate this experiment are how much vinegar to put into each container, the size of the material and what kind of container the samples and vinegar are being put into these 3 things would  make very  experiment as close as possible to the group's.
607	1	3	3	In order to replicate the experiment, I would need to know how much vinegar to pour into each cup so each sample is equal. I would also need to know the location of where the containers should be put during the 24 hours (ex: shade/sun). Lastly, I would need to know what kind of container should be used; a plastic, a covered or a dark container etc.
616	1	3	3	Additional information that you would need for this experiment would be how much vinegar to put in, how big the container should be, and if the material should be or shouldn't be fully submerged by the vinegar.
625	1	3	3	In order to replicate this experiment, the group would need some additional information in their procedure. An example would be how this group determined the mass of the substance. They need specifics like how much vinegar they need in each container, or how big the sample is or what the sample is. It's very vague, so they should add more specific.
627	1	3	3	To replicate this experiment some more information that could be used would be to say in the procedure what amount of vinegar to use for all 4 cups.This would make a huge impact on the experiment outcome .Also include the size of the containers to use and the unit to measure the mass of the samples. Say what sample to use in the experiment too.
632	1	3	3	To tell me what the samples are in the procedure. ^p How much vinegar to pour in the four containers. ^p Where and at what temperature are they putting them in.
638	1	3	3	A person trying to replicate this experiment would need to know what type of containers to put the samples in, how much vinegar should be added at the temperature that the containers should be kept under. All of these would be information a person trying to replicate the experiment would need to know.
639	1	3	3	In order to replicate the experiment the information that i would need is how much vinegar do i pour on each sample. Also i would need to know what type of vinegar to use and do i put the samples in a refreglatar or reave them at room temperature.
643	1	3	3	You would need to know how much vinegar you pour in each container, so the results are accurate. You would need to know how big each sample was you would also need to know what temperature this experiment was done at.
647	1	3	3	If I were to replicate this experiment ,I would need to know the following things that the students left out of their procedure: ^p 1.How big should the rock samples be? ^p should they be relatively the same size? ^p 2. How much vinegar should be poured into the containers? ^p 3.How long should the samples be rinsed with distilled water? ^p 4.Should the containers be made out of any specific material?
648	1	3	3	If I were to replicate this experiment, I would need to know how much vinegar to pour, what temperature to keep the experiment anothe vinegar, and what temperature to keep the experiment drying.
656	1	3	3	I would need to know what the samples were of, how much vinegar, what containers, what material & how much of that material.
677	1	3	3	From this experiment, I would need to know how big each of the containers are, I would also like to know how much vinegar was placed in each container If I was to replicate this experiment. I would also need to know how long to rinse off the samples with distilled water after this has been removed from their containers.
689	1	3	3	To replicate this I would need much more information as to sizes of samples. Also, there should be more specific size measurements of the containar. Lastly, they never say how much vinegar to use. ^p All of these are important to being able to replicate the experiment.
692	1	3	3	The procedure is unclear. In order to effectively replicate this experiment. I would need to know what the four samples that are needed, were, i would also need to know how much vinegar to pour into each container. It would help to know how  large each container was as well.^p1.vinegar amount. 2. types of sampling. 3. containers size.
700	1	3	3	Some additional information I would need is, I would need to know how much vinegar t put into the containers. I would also need to know what the samples are. To replicate the experiment I would need to know where to put the container weather it be in the same room temperature or anywhere else.
701	1	3	3	To replicate this, I need to know what samples I'm working with. It doesn't tell you how much vinegar to pour into each of the cups. If says after 24 hours remove samples from the containers, where do they go for 24 hours?
706	1	3	3	I would need to know how much vinegar to pour into the container and what type of vinegar to use. Also, they do not state what the four different samples are in their procedure which could cause confusion.
707	1	3	3	In order to replicate this experiment, I would need to know many details. First, I would need to know what samples I am using in order to find their mass. I also would need to know how large each material is. This way I can perform an accurate best because I would know how large the material was. Also, I would need to know how much vinegar to pour into each of the cups so that each material recieves the same amount. Last, I would need to know how to rinse each material so that they all recieve the same amount of water.
708	1	3	3	In order to replicate the experiment, the group's procedure would need to include what each of the 4 different samples were, determining how much vinegar would be used in each container and it should state  the conditions the sample would be in,for example the temp. of the room.
710	1	3	3	You would need to know the amount of vinegar needed, the type of container and the amount of time to rinse each sample with water.
712	1	3	3	At the start of the procedure, we would need to know what four samples we were testing. Otherwise we may test materials not even associated with the experiment. We also need to know how much vinegar we should put in the containers. We finally would also need to know what kind of containers we would put the samples in, plastic, glass? We need to know this as well.
713	1	3	3	Additional information needed to replicate this experiment would be to give the samples and how much of the samples were used in the procedure. Also the amount of vinegar and the size of the container used should be given.
728	1	3	3	After reading this procedure, I have noticed that I would need to know the Ph of the vinegar. Also I would need to kno how much vinegar is needed. Lastly, it is important to know what kind of cups they are using because they could have a chemical that rubes off  on the samples making the results diffrent.
729	1	3	3	In order to replicate the experiment, they should say what temperature to keep the room at, they should also say exactly how much vinegar to put in each container because that would change the results. And also they should include a specific amount of how much of the sample to put in, because if one sample is bigger than another, that will also change the results.
740	1	3	3	After reading the group's procedure I have determined they could add what 'four different samples' you are using during the experiment. The group should also be specific with the amount of vinegar that should be poured into each containers. The temperature at which the ''samples'' are to dry ifor 30 min should be regulated because if it is too hot or too cold the experiment could be ruined.
744	1	3	3	Additional information I would need to replicate this experiment would be the amount of vinegar needed to pour into the containers, the size of the containers themselves, and how long I would rinse the samples with distilled water after the samples are removed from the vineger.
747	1	3	3	You need to know how much vinegar to put in each container, what and of container to use and whether to react the samples or not.
750	1	3	3	In order to replicate the experiment, i would need to know a saw things. i would need to know how much vinegar they used, what kind of containers and how big it is and what kind of vinegar was used.
777	1	3	3	In order to replicate the experiment, the group's procedure should mention which samples to use. (marble, limestone, wood and plastic). It should also contain more detailed information such as the amount vinegar poured in each container, and the size of the samples needed for testing.
788	1	3	3	How much vinegar they aded into each container and how long do you rise each sample for, also the temperature the writer would be, Where the samples would be like in room temperature or in cold /hot areas.
804	1	3	3	In order to replicate the experiment, additional information is needed. You need to know how much vinegar to put in each container, in step 3, you need to know what material you are putting in each container. You also should know how long to rinse the samples and how much water to rinse them in (step 4).
807	1	3	3	After reading the group procedure, the additional information needed is the name of the four different samples. The group does not say what they are, also one ober not but needs to know the site of each sample another pieces of information needed has much vinegar should be poured into each container. The group also needs to put into there procedure what measurement they should and call use to weight the mass of each sample.
810	1	3	3	In order to replace this experiment i would need to know how much vinegar to pour into the container. I would also need to know what type of container. I would even like
818	1	3	3	"""Some additional information I would include on the group's procedue would be to specify the types of """"samples"""" from the first step. Also, to tell what material or size the four identical containers should be. The way the masses were measuredshould also be included, along with the type of vinegar used to mock acid rain. The place and room temperature that the samples were put to dry should of been written as well. Lastly, they should have marbled a control variable such as all the samples put in with water instead of vinegar."""
819	1	3	3	this experiment ^p In order to replicate this experiment, I would need to know how much vinegar put on the container, the size of the samples I'd need to know with what they measured the starting and ending mass of the samples, what kind of container do i have to use.
833	1	3	3	In order to perform the experiment the way the students did one thing you would need to know is how much vinegar to put in the container. Also what size container should be used. Another thing that should be known is what temperature should the samples kept at. Lastly what temperature should the water use to rinse off the samples be and how long should they be rinsed.
844	1	3	3	If I was going to repeat this experimen I would need to Know 2 things about the vinegar I would need to know how much vinegar to put the samples in and what type of vinegar.What type of plastic would I need what temperature would I put the samples soak in.
845	1	3	3	After reading the group's procedure, additional information that is needed in order to replicate the experiment is:How much vinegar was used, how big the containers were and on what should the samples be placed on to dry (tinet paper towel in the sun.etc)
847	1	3	3	Some additional information that they would need to include in order for someone to replicate their investigation, would be the amount of vinegar poured in each container, the size or amount of each sample needed & the type of containers to hold each sample in.
860	1	3	3	One piece of information i would need is the amount of vinegar to pour into the containers. A second piece is to know samples of what the first step says 4 samples but can they be anything? Lastly, i need to know if it matters where i leave my experiment. I should know if it needs to be in hot or cold temperatures or if it needs sunlight and factors like that.
862	1	3	3	To replicate this experiment, you would need to know, how much vinegar to use in the samples, two, how big the pieces of rocks are,if they are the same or not and think you would need to know more about the containers, do they need a lid to cover evaporation, how large are they. More specific information is need to replicate this experiment from the procedure student here.
868	1	3	3	In order to replicate the experiment there is some information that is needed. The size of the container needs to be determined. also, the procedure just says four different samples, it never says what there needs to be a number for how much vinegar needs to be poured into the containers. Finally it doesn't say how long the sample should be rinced for. If those things are included in the procedure then the experiment could be duplicated.
874	1	3	3	In the students procedure, you would need to include the step for measuring out an exact amount of vinegar and adding that specific amount to the containers and they would need to include the amount of distilled water to rinse with in order to increase the validity. Also, they should specify what type of container to put each sample in, such as a test tube or a beaker. The students should specify what samples to use in step 1 as well, so that when replicated the same samples will be used.
892	1	3	3	To replicate this experiment you would need the following information. You would need the amount of vinegar, the students used, you would need the type of samples they used and would also need the type of containers that were used. Also you would need the starting masses of each of the samples that the students used.
